X,Y
715.0,1710.5240478515625
716.0,1708.8197021484375
717.0,1707.2490234375
718.0,1705.8154296875
719.0,1704.34912109375
720.0,1704.5167236328125
721.0,1705.766845703125
722.0,1705.603515625
723.0,1705.18017578125
724.0,1705.1099853515625
725.0,1705.1339111328125
726.0,1705.900634765625
727.0,1706.615966796875
728.0,1705.734619140625
729.0,1705.403564453125
730.0,1705.0626220703125
731.0,1705.16015625
732.0,1704.222900390625
733.0,1705.3826904296875
734.0,1705.2469482421875
735.0,1705.75439453125
736.0,1705.4208984375
737.0,1705.685302734375
738.0,1706.8009033203125
739.0,1708.78955078125
740.0,1707.927001953125
741.0,1708.686279296875
742.0,1707.4361572265625
743.0,1707.9332275390625
744.0,1706.37939453125
745.0,1706.29931640625
746.0,1706.046630859375
747.0,1705.5631103515625
748.0,1706.1192626953125
749.0,1706.53759765625
750.0,1707.3359375
751.0,1707.3331298828125
752.0,1707.502685546875
753.0,1706.8057861328125
754.0,1706.0714111328125
755.0,1706.3427734375
756.0,1704.745849609375
757.0,1705.380126953125
758.0,1706.0751953125
759.0,1706.28759765625
760.0,1706.7630615234375
761.0,1705.2427978515625
762.0,1705.7239990234375
763.0,1705.1470947265625
764.0,1705.723876953125
765.0,1705.796875
766.0,1704.8724365234375
767.0,1704.0933837890625
768.0,1702.4879150390625
769.0,1702.807373046875
770.0,1701.999755859375
771.0,1704.6182861328125
772.0,1706.2164306640625
773.0,1707.3076171875
774.0,1709.57666015625
775.0,1710.501708984375
776.0,1709.4783935546875
777.0,1709.3231201171875
778.0,1707.9539794921875
779.0,1706.523193359375
780.0,1706.40234375
781.0,1706.6036376953125
782.0,1706.1124267578125
783.0,1704.97119140625
784.0,1704.944091796875
785.0,1704.7666015625
786.0,1704.67822265625
787.0,1704.95654296875
788.0,1705.4605712890625
789.0,1705.6907958984375
790.0,1706.915283203125
791.0,1707.4156494140625
792.0,1708.504150390625
793.0,1708.8187255859375
794.0,1709.041015625
795.0,1709.282470703125
796.0,1708.3023681640625
797.0,1707.448486328125
798.0,1706.29345703125
799.0,1705.8236083984375
800.0,1705.63525390625
801.0,1707.0264892578125
802.0,1708.0750732421875
803.0,1707.4061279296875
804.0,1707.4803466796875
805.0,1707.205078125
806.0,1706.253173828125
807.0,1705.8548583984375
808.0,1706.8546142578125
809.0,1707.917724609375
810.0,1708.4136962890625
811.0,1707.5283203125
812.0,1706.6572265625
813.0,1706.73095703125
814.0,1706.263671875
815.0,1706.6007080078125
816.0,1707.7742919921875
817.0,1708.3543701171875
818.0,1709.2603759765625
819.0,1708.7681884765625
820.0,1707.6895751953125
821.0,1706.6221923828125
822.0,1707.5643310546875
823.0,1706.9578857421875
824.0,1707.0645751953125
825.0,1705.9368896484375
