laser_image,pixel_x,pixel_y,Xc_mm,Yc_mm,Zc_mm
Laser1.png,2720.0,1443.666259765625,0.47954219690394756,-2.116710440951121,98.43301202636923
Laser1.png,2721.0,1443.673828125,0.4839673732282443,-2.1166788777607715,98.43312157843187
Laser1.png,2722.0,1444.196533203125,0.48839883455686806,-2.114380606710302,98.43447738214311
Laser1.png,2723.0,1444.17626953125,0.4928237952634846,-2.1144715374651297,98.4345195887722
Laser1.png,2724.0,1444.12890625,0.4972483822576829,-2.1146818845491286,98.4344961385905
Laser1.png,2725.0,1444.6068115234375,0.5016795359416617,-2.1125807134288412,98.43574358037462
Laser1.png,2726.0,1444.58935546875,0.5061045940961095,-2.1126593221245686,98.43579256307547
Laser1.png,2727.0,1444.07080078125,0.5105232774193671,-2.114942898936991,98.43462923362702
Laser1.png,2728.0,1443.511962890625,0.5149413460599526,-2.117403820030947,98.43336839650507
Laser1.png,2729.0,1442.9261474609375,0.5193589113783361,-2.1199833630265723,98.43204233660771
Laser1.png,2730.0,1443.501953125,0.5237915407895367,-2.11745159158312,98.43352653129678
Laser1.png,2731.0,1442.89453125,0.5282087596838387,-2.120126086085004,98.43214826467256
Laser1.png,2732.0,1441.613037109375,0.5326168934418567,-2.125766406438817,98.42913934854276
Laser1.png,2733.0,1440.9549560546875,0.5370331228284826,-2.1286636999113346,98.42763857775914
Laser1.png,2734.0,1440.903564453125,0.5414573368378482,-2.128891603480293,98.42760546814364
Laser1.png,2735.0,1440.2332763671875,0.5458731990885304,-2.1318424320619505,98.42607525883037
Laser1.png,2736.0,1439.6356201171875,0.5502899058784961,-2.134473766479421,98.42472070875559
Laser1.png,2737.0,1438.98486328125,0.5547057216520814,-2.1373385498322226,98.42323780176456
Laser1.png,2738.0,1439.417236328125,0.5591364713009755,-2.1354380975894203,98.42437489010005
Laser1.png,2739.0,1439.3961181640625,0.5635609962168758,-2.1355328325789853,98.42441499627449
Laser1.png,2740.0,1439.5880126953125,0.567988497735844,-2.1346905592620176,98.42497028397887
Laser1.png,2741.0,1439.5947265625,0.5724134446353725,-2.1346628232634464,98.42507772726597
Laser1.png,2742.0,1439.2559814453125,0.5768334121788451,-2.136154916501451,98.4243495419896
Laser1.png,2743.0,1439.7255859375,0.5812649987269606,-2.1340908308431175,98.42557660509176
Laser1.png,2744.0,1445.901611328125,0.5857796725865809,-2.1069171872840022,98.44060935722702
Laser1.png,2745.0,1445.3551025390625,0.5901972248403147,-2.1093239939278496,98.43937825871839
Laser1.png,2746.0,1445.3839111328125,0.5946231663389031,-2.109199090690855,98.43953914033416
Laser1.png,2747.0,1445.368408203125,0.5990484240230439,-2.1092691832319956,98.43959280894094
Laser1.png,2748.0,1445.54638671875,0.6034766026914027,-2.1084877046095807,98.44011468892289
Laser1.png,2749.0,1445.1617431640625,0.6078963754195901,-2.110182281743062,98.43927518423995
Laser1.png,2750.0,1444.796875,0.612316370875854,-2.111789663941896,98.438483619538
Laser1.png,2751.0,1441.294921875,0.6166882855994971,-2.1272009422629234,98.43010237302532
Laser1.png,2752.0,1441.4783935546875,0.6211162144677408,-2.126395535875376,98.4306374020709
Laser1.png,2753.0,1441.440185546875,0.625540783422269,-2.126565466694552,98.4306361703202
Laser1.png,2754.0,1441.703369140625,0.6299700188098362,-2.1254092663145876,98.43136407528348
Laser1.png,2755.0,1441.3389892578125,0.6343894886339484,-2.1270144038307572,98.43057373364216
Laser1.png,2756.0,1441.352783203125,0.63881487114618,-2.126955493410451,98.43069832411697
Laser1.png,2757.0,1441.5302734375,0.6432428526968478,-2.1261763534408713,98.43121891431952
Laser1.png,2758.0,1441.7899169921875,0.647672234028761,-2.125035907150383,98.43193816152645
Laser1.png,2759.0,1441.4522705078125,0.6520919706393142,-2.12652328348413,98.43121256455255
Laser1.png,2760.0,1441.4677734375,0.6565174315235991,-2.1264569432514344,98.43134124119328
Laser1.png,2761.0,1441.4747314453125,0.6609427655066025,-2.126428109324822,98.43144929613041
Laser1.png,2762.0,1441.8360595703125,0.6653739499278519,-2.1248401139740274,98.43241462061668
Laser1.png,2763.0,1441.8946533203125,0.6698001913225939,-2.1245842412163523,98.43264750886235
Laser1.png,2764.0,1441.87744140625,0.6742251980473051,-2.124661766243912,98.43269708623728
Laser1.png,2765.0,1441.9129638671875,0.6786510884332793,-2.1245073617282833,98.43287418509068
Laser1.png,2766.0,1441.9517822265625,0.6830770507454303,-2.1243382798014196,98.4330593543369
Laser1.png,2767.0,1441.9361572265625,0.6875020632704764,-2.1244089195693316,98.43311271699825
Laser1.png,2768.0,1441.628662109375,0.6919221174761278,-2.1257636849567305,98.43246002939539
Laser1.png,2769.0,1441.6126708984375,0.6963471473536614,-2.125835955826848,98.43251249572126
Laser1.png,2770.0,1441.644775390625,0.700773010372003,-2.125696592791115,98.4326813249638
Laser1.png,2771.0,1441.3541259765625,0.7051932491285443,-2.126977236504145,98.43206938953288
Laser1.png,2772.0,1441.3897705078125,0.7096191691625724,-2.126822293563822,98.43224678500253
Laser1.png,2773.0,1441.386962890625,0.7140444308722986,-2.1268364022623474,98.43233123076256
Laser1.png,2774.0,1441.126708984375,0.7184651538942126,-2.1279833164247703,98.43179282312703
Laser1.png,2775.0,1441.0718994140625,0.7228894321404186,-2.128226449754124,98.43175134230225
Laser1.png,2776.0,1441.34716796875,0.7273196998879098,-2.1270169781351442,98.432508554593
Laser1.png,2777.0,1440.31884765625,0.7317264072308398,-2.1315433832775934,98.43011198267347
Laser1.png,2778.0,1440.989013671875,0.7361638595265974,-2.128596551150475,98.43182445710332
Laser1.png,2779.0,1442.3662109375,0.7406144277731068,-2.1225386200951966,98.43524752877113
Laser1.png,2780.0,1442.3204345703125,0.7450390637100701,-2.1227418999800647,98.43522796479583
Laser1.png,2781.0,1441.6842041015625,0.7494527292521319,-2.125543385028897,98.43377981119212
Laser1.png,2782.0,1441.5762939453125,0.7538761468206828,-2.126019903875697,98.43361000894714
Laser1.png,2783.0,1441.4305419921875,0.7582988430311975,-2.1266631196609542,98.43334855017372
Laser1.png,2784.0,1438.3021240234375,0.7626651942521233,-2.140428983921616,98.425871752709
Laser1.png,2785.0,1438.2142333984375,0.7670886101797377,-2.140817573521422,98.42575028945781
Laser1.png,2786.0,1437.745849609375,0.7715048013710877,-2.142879930077172,98.42470852373084
Laser1.png,2787.0,1437.7032470703125,0.7759290179099736,-2.1430692347277174,98.42469663389028
Laser1.png,2788.0,1437.7073974609375,0.7803541297452988,-2.143052921135122,98.42479780115602
Laser1.png,2789.0,1438.609130859375,0.7847966545583855,-2.139087736288281,98.42707021980621
Laser1.png,2790.0,1440.5430908203125,0.7892595905950466,-2.130580845276932,98.4318398627929
Laser1.png,2791.0,1440.6641845703125,0.7936873186668109,-2.130049943959136,98.43222397872862
Laser1.png,2792.0,1441.4649658203125,0.7981285065733028,-2.126528271565825,98.43425254893367
Laser1.png,2793.0,1442.7523193359375,0.802579567002533,-2.1208655145093838,98.43745838429004
Laser1.png,2794.0,1442.859130859375,0.8070073163528182,-2.1203974243419332,98.43780797029318
Laser1.png,2795.0,1443.01806640625,0.8114361369405746,-2.1196999191885393,98.43828369930732
Laser1.png,2796.0,1443.1004638671875,0.8158635576852896,-2.1193390979594158,98.43857430745719
Laser1.png,2797.0,1443.1734619140625,0.8202907227416096,-2.119019772069105,98.43884209825283
Laser1.png,2798.0,1443.2227783203125,0.824717431893039,-2.1188046416302213,98.43905259818965
Laser1.png,2799.0,1443.25537109375,0.8291438200800214,-2.118662901507025,98.43922274517607
Laser1.png,2800.0,1443.301025390625,0.833570581882873,-2.118463897510147,98.43942438071225
Laser1.png,2801.0,1443.3214111328125,0.8379967501700173,-2.118375976769679,98.43956493595756
Laser1.png,2802.0,1443.338134765625,0.8424228543542768,-2.118304365047595,98.43969652399845
Laser1.png,2803.0,1443.3922119140625,0.8468497486885952,-2.118068210304646,98.4399185858867
Laser1.png,2804.0,1443.976806640625,0.8512878556145697,-2.1154974262981323,98.44142434182488
Laser1.png,2805.0,1443.7098388671875,0.8557080942016431,-2.1166742281792477,98.4408694933483
Laser1.png,2806.0,1444.627685546875,0.8601535174960372,-2.112636746101101,98.44318171773023
Laser1.png,2807.0,1444.6533203125,0.8645800038281095,-2.1125257979044845,98.44333493892637
Laser1.png,2808.0,1444.6947021484375,0.869006839960784,-2.1123456206102635,98.44352622604764
Laser1.png,2809.0,1444.686279296875,0.8734326243970633,-2.1123845466426667,98.4435970393909
Laser1.png,2810.0,1445.2314453125,0.8778704524968312,-2.1099872003259614,98.4450074422987
Laser1.png,2811.0,1444.6695556640625,0.8822843067502746,-2.1124618552336685,98.44373896721609
Laser1.png,2812.0,1445.18115234375,0.886721536535796,-2.110212210907231,98.44506815861558
Laser1.png,2813.0,1445.249267578125,0.8911490799763613,-2.1099142246107423,98.44532422587163
Laser1.png,2814.0,1444.75390625,0.8955642422796913,-2.1120960233312265,98.44421677547999
Laser1.png,2815.0,1444.84228515625,0.8999922177364257,-2.1117090607992317,98.44452176634627
Laser1.png,2816.0,1444.9180908203125,0.9044200340203634,-2.1113771899955975,98.44479646726582
Laser1.png,2817.0,1445.5072021484375,0.9088593417963577,-2.1087864215364696,98.4463132346598
Laser1.png,2818.0,1445.58251953125,0.9132871606032759,-2.1084567113384702,98.44658674784081
Laser1.png,2819.0,1445.6214599609375,0.9177142745056945,-2.1082872132246484,98.44677216987928
Laser1.png,2820.0,1447.8426513671875,0.9221910577209704,-2.098512866340915,98.4522388841538
Laser1.png,2821.0,1445.697998046875,0.9265684306231353,-2.10795401466585,98.44713982519912
Laser1.png,2822.0,1445.70556640625,0.9309947845841666,-2.1079226184570876,98.44724931000029
Laser1.png,2823.0,1445.693115234375,0.935420688196688,-2.1079793041602253,98.44731036246291
Laser1.png,2824.0,1445.671142578125,0.9398464692339769,-2.1080778560835505,98.44734839645305
Laser1.png,2825.0,1446.2171630859375,0.9442854380690591,-2.105676550591656,98.44876099968167
Laser1.png,2826.0,1444.87841796875,0.9486803965900961,-2.1115703584702104,98.44561245449192
Laser1.png,2827.0,1444.1788330078125,0.9530901394204263,-2.114651029074288,98.44401073713796
Laser1.png,2828.0,1445.94970703125,0.9575580700713227,-2.106859209338717,98.44838737436999
Laser1.png,2829.0,1440.52001953125,0.96185540470851,-2.130755069544078,98.43534018235344
Laser1.png,2830.0,1440.0814208984375,0.9662706716035361,-2.132686733477031,98.43437024552549
Laser1.png,2831.0,1440.48876953125,0.9707061262644548,-2.130896178275881,98.4354470160875
Laser1.png,2832.0,1440.10302734375,0.9751226687040571,-2.132595376165536,98.43460490384352
Laser1.png,2833.0,1439.7303466796875,0.9795393591579787,-2.134236927462763,98.43379448584813
Laser1.png,2834.0,1440.4481201171875,0.9839824393604465,-2.131080753520769,98.43562216302037
Laser1.png,2835.0,1446.0162353515625,0.9885440875113126,-2.106579250466469,98.44918688693663
Laser1.png,2836.0,1445.4361572265625,0.9929562587724473,-2.1091341617669137,98.44787425590529
Laser1.png,2837.0,1445.4498291015625,0.997382960717604,-2.1090759433513404,98.44799849344199
Laser1.png,2838.0,1444.935546875,1.0017965813783085,-2.1113411785854908,98.44684514177794
Laser1.png,2839.0,1444.9632568359375,1.0062235048506385,-2.111220981273806,98.44700345677512
Laser1.png,2840.0,1443.0439453125,1.010601981242589,-2.119669532503737,98.44245010021201
Laser1.png,2841.0,1443.2698974609375,1.0150337590432872,-2.1186769653796658,98.44308810090564
Laser1.png,2842.0,1442.68310546875,1.0194451356139533,-2.1212610951517616,98.44175939048695
Laser1.png,2843.0,1442.6544189453125,1.0238704389323807,-2.1213891846263664,98.4417811762802
Laser1.png,2844.0,1442.6417236328125,1.0282962397629751,-2.121446962861683,98.4418416259827
Laser1.png,2845.0,1442.2755126953125,1.0327130729228036,-2.123060276432802,98.4410467346263
Laser1.png,2846.0,1442.5728759765625,1.0371467501728684,-2.1217537011259493,98.4418574006243
Laser1.png,2847.0,1442.5152587890625,1.0415713216992655,-2.122009003315471,98.4418092360897
Laser1.png,2848.0,1442.265380859375,1.0459910361510523,-2.123110570118925,98.44129573711184
Laser1.png,2849.0,1442.5888671875,1.0504255091311223,-2.1216889203334732,98.44216968178489
Laser1.png,2850.0,1442.5804443359375,1.0548514547801235,-2.1217278525909964,98.44224049506484
Laser1.png,2851.0,1442.392578125,1.0592726434420896,-2.122556336867712,98.4418771536871
Laser1.png,2852.0,1443.51220703125,1.0637281686981193,-2.1176311399460803,98.44467760901956
Laser1.png,2853.0,1443.5140380859375,1.0681545059001023,-2.1176249454814884,98.44477323883436
Laser1.png,2854.0,1443.4703369140625,1.0725796509002166,-2.117819184860867,98.4447586554757
Laser1.png,2855.0,1443.4063720703125,1.077004258214322,-2.118102586186353,98.4446950442109
Laser1.png,2856.0,1442.7381591796875,1.0814127062453578,-2.1210450340170044,98.4431692877302
Laser1.png,2857.0,1443.16552734375,1.0858504429305722,-2.1191661177439944,98.44429468226235
Laser1.png,2858.0,1443.048095703125,1.0902734966146714,-2.119684741731143,98.44410172517098
Laser1.png,2859.0,1443.287353515625,1.0947063136429527,-2.11863380427476,98.44477183655732
Laser1.png,2860.0,1443.62451171875,1.0991417450999597,-2.1171518974423367,98.44567892746039
Laser1.png,2861.0,1443.3623046875,1.1035609989658282,-2.118307718906125,98.44513559243318
Laser1.png,2862.0,1444.462890625,1.1080174134632215,-2.113465968266754,98.44789019177135
Laser1.png,2863.0,1444.949951171875,1.1124572071745278,-2.111324260889299,98.44916009834625
Laser1.png,2864.0,1445.0933837890625,1.1168876814499138,-2.110694777757398,98.44959846676775
Laser1.png,2865.0,1445.4847412109375,1.1213251202992698,-2.1089742087971217,98.45063680379529
Laser1.png,2866.0,1445.668212890625,1.1257568082243141,-2.1081685353313477,98.45117205798827
Laser1.png,2867.0,1446.05810546875,1.1301943703560473,-2.106454437193609,98.45220684025533
Laser1.png,2868.0,1446.8077392578125,1.1346419685393463,-2.1031568649146566,98.45411234517563
Laser1.png,2869.0,1447.333984375,1.1390835758407167,-2.1008423290949816,98.45547730182497
Laser1.png,2870.0,1447.023193359375,1.1435016830926428,-2.1022122405681807,98.45481624710892
Laser1.png,2871.0,1446.588623046875,1.1479162389527273,-2.1041268050936446,98.45385569585085
Laser1.png,2872.0,1444.879638671875,1.152294424352419,-2.111650506196402,98.44981076878744
Laser1.png,2873.0,1444.199462890625,1.15670168548792,-2.114645945952571,98.44825585531181
Laser1.png,2874.0,1443.4935302734375,1.1611079811076594,-2.1177545582619492,98.44663870520544
Laser1.png,2875.0,1442.8280029296875,1.165515381052371,-2.1206852902139963,98.44511936768167
Laser1.png,2876.0,1442.72216796875,1.1699387401250956,-2.1211529925547827,98.44495441108451
Laser1.png,2877.0,1442.5579833984375,1.1743604011156101,-2.121877300631921,98.44464835032412
Laser1.png,2878.0,1442.5643310546875,1.1787870674317633,-2.121851176157719,98.44475494350179
Laser1.png,2879.0,1443.484375,1.1832403174009964,-2.117804232455691,98.44707253247506
Laser1.png,2880.0,1443.550048828125,1.1876687418584755,-2.11751713361696,98.44732263271689
Laser1.png,2881.0,1443.87109375,1.192104764712701,-2.1161060398584493,98.44819080651541
Laser1.png,2882.0,1444.298583984375,1.1965439956763386,-2.114226608805187,98.44931651518142
Laser1.png,2883.0,1444.6517333984375,1.2009810432219845,-2.112674090913531,98.45026245812544
Laser1.png,2884.0,1444.7823486328125,1.2054116722801935,-2.1121011538593195,98.45066974361428
Laser1.png,2885.0,1444.9326171875,1.2098428304839404,-2.1114417595969983,98.45112456990394
Laser1.png,2886.0,1445.556396484375,1.2142882576438092,-2.1086980338708825,98.4527255529237
Laser1.png,2887.0,1445.6064453125,1.2187166381631591,-2.108479769873766,98.45293781035504
Laser1.png,2888.0,1445.9891357421875,1.223155041511774,-2.1067971821152995,98.45395528734522
Laser1.png,2889.0,1446.03271484375,1.2275832108780622,-2.1066071866541676,98.45415199977376
Laser1.png,2890.0,1446.0858154296875,1.2320117777637742,-2.1063753209994394,98.4543717385877
Laser1.png,2891.0,1446.151611328125,1.2364407499434615,-2.1060876281159877,98.4546221768171
Laser1.png,2892.0,1446.23291015625,1.2408701252673195,-2.105731781941197,98.45491009065951
Laser1.png,2893.0,1446.311279296875,1.2452995299667942,-2.1053886216245656,98.45519103107436
Laser1.png,2894.0,1447.239990234375,1.2497550850005559,-2.1013026145713805,98.45753014311825
Laser1.png,2895.0,1448.9364013671875,1.2542346161439433,-2.093836885028397,98.46172775424779
Laser1.png,2896.0,1449.4638671875,1.2586782621103578,-2.091516783712057,98.46309581300048
Laser1.png,2897.0,1449.303466796875,1.2631006700785152,-2.0922248207054004,98.46279871281799
Laser1.png,2898.0,1450.0736083984375,1.2675520514990966,-2.0888361545653926,98.46475437533532
Laser1.png,2899.0,1449.72412109375,1.271968593594609,-2.0903766858175383,98.4639994899318
Laser1.png,2900.0,1449.5338134765625,1.2763899721350735,-2.091216346131018,98.46363000849365
Laser1.png,2901.0,1447.038330078125,1.2807386409933688,-2.102203343084989,98.45768052252399
Laser1.png,2902.0,1446.954833984375,1.2851631695720953,-2.1025727104056116,98.45756964988675
Laser1.png,2903.0,1447.70166015625,1.2896140124928408,-2.0992872097504214,98.4594685860476
Laser1.png,2904.0,1447.5455322265625,1.294036300453293,-2.099976345291999,98.45918187442157
Laser1.png,2905.0,1447.418212890625,1.2984594828429485,-2.1005385896284987,98.45896493976225
Laser1.png,2906.0,1447.2874755859375,1.3028824432215569,-2.1011160578382393,98.45873963116601
Laser1.png,2907.0,1447.1334228515625,1.3073047273025638,-2.10179593842042,98.45845800736512
Laser1.png,2908.0,1447.0426025390625,1.3117290245243456,-2.1021975742381787,98.45832939032893
Laser1.png,2909.0,1446.98046875,1.316154237574896,-2.1024730491375165,98.45827014923083
Laser1.png,2910.0,1447.186767578125,1.320588160829211,-2.1015668564153387,98.45886071037258
Laser1.png,2911.0,1447.2021484375,1.3250159183483154,-2.1015010087948527,98.45898916405139
Laser1.png,2912.0,1446.9600830078125,1.3294352727808225,-2.102568434603544,98.45849442655495
Laser1.png,2913.0,1445.958984375,1.333829601517187,-2.10697682014092,98.45616247789893
Laser1.png,2914.0,1445.0030517578125,1.3382252082501547,-2.1111861685586746,98.45393997635591
Laser1.png,2915.0,1444.845458984375,1.3426470574165772,-2.1118817556232767,98.45364970886818
Laser1.png,2916.0,1445.3353271484375,1.3470904137748911,-2.1097275775379396,98.45492654543314
Laser1.png,2917.0,1445.116943359375,1.351510263021629,-2.1106905185883154,98.45448925865242
Laser1.png,2918.0,1445.427978515625,1.3559477188354154,-2.1093234873906295,98.45533323895225
Laser1.png,2919.0,1445.439453125,1.3603752330191579,-2.1092748712123908,98.45545221459052
Laser1.png,2920.0,1445.41943359375,1.3648017926485354,-2.1093649130137333,98.45549494323518
Laser1.png,2921.0,1445.325439453125,1.3692257748836358,-2.1097804832277505,98.45535865921374
Laser1.png,2922.0,1445.184814453125,1.3736481706921868,-2.1104012280500846,98.4551095475739
Laser1.png,2923.0,1445.0194091796875,1.3780697028833155,-2.1111312630379784,98.45480033576565
Laser1.png,2924.0,1444.56005859375,1.3824812187183237,-2.1131548499713784,98.45377978619244
Laser1.png,2925.0,1444.714599609375,1.3869136644190194,-2.112476590165801,98.45424501062378
Laser1.png,2926.0,1444.0589599609375,1.3913182577687249,-2.1153641321620333,98.45274935826463
Laser1.png,2927.0,1443.9423828125,1.3957413959412022,-2.1158791834602044,98.4525583670163
Laser1.png,2928.0,1443.8714599609375,1.400165997155619,-2.1161932380573703,98.45247790401464
Laser1.png,2929.0,1443.5887451171875,1.4045832783369907,-2.1174394009487636,98.4518848627636
Laser1.png,2930.0,1443.585693359375,1.4090102858535027,-2.117454591957946,98.45196874989882
Laser1.png,2931.0,1443.66357421875,1.4134400193954375,-2.11711383144245,98.45224837787661
Laser1.png,2932.0,1443.8150634765625,1.4178724362225037,-2.11644901264887,98.45270621252155
Laser1.png,2933.0,1443.7652587890625,1.4222977646269535,-2.1166700913659042,98.45267687808138
Laser1.png,2934.0,1443.9853515625,1.4267326481861984,-2.115703319343586,98.45330076264962
Laser1.png,2935.0,1444.162109375,1.4311660637867416,-2.1149272034403466,98.45381980359478
Laser1.png,2936.0,1444.931884765625,1.4356204542627617,-2.111541109740086,98.45577411461038
Laser1.png,2937.0,1445.1099853515625,1.4400540762071457,-2.110758971070359,98.4562964708655
Laser1.png,2938.0,1445.8375244140625,1.444507256213214,-2.1075585000491484,98.45814871075221
Laser1.png,2939.0,1446.569091796875,1.4489607460684912,-2.1043403258423963,98.46001068940578
Laser1.png,2940.0,1447.248779296875,1.4534125517936294,-2.101350251457699,98.46174723528871
Laser1.png,2941.0,1447.2647705078125,1.457840726282261,-2.101281682582192,98.46187719366287
Laser1.png,2942.0,1447.2735595703125,1.4622686519037633,-2.101245017473477,98.4619896077834
Laser1.png,2943.0,1447.88134765625,1.4667181890733256,-2.098571340314002,98.46355216729745
Laser1.png,2944.0,1447.8380126953125,1.4711443160067537,-2.098763988149479,98.46353847934763
Laser1.png,2945.0,1447.2440185546875,1.4755503734884101,-2.101380646359719,98.46219177562278
Laser1.png,2946.0,1447.21875,1.4799770958244216,-2.101493712518318,98.46222185003688
Laser1.png,2947.0,1447.1614990234375,1.4844026531521277,-2.101747627379387,98.46217446872446
Laser1.png,2948.0,1447.706298828125,1.4888502436549296,-2.0993513078013852,98.46358451058691
Laser1.png,2949.0,1447.7015380859375,1.4932777855719752,-2.099374098851898,98.46366423074038
Laser1.png,2950.0,1447.7098388671875,1.4977058153379124,-2.099339424953591,98.4637755523646
Laser1.png,2951.0,1448.3087158203125,1.5021557573059539,-2.0967050075412983,98.46531653730051
Laser1.png,2952.0,1448.962158203125,1.5066077679833219,-2.0938302998791505,98.46698966469712
Laser1.png,2953.0,1449.6031494140625,1.5110595611853883,-2.091010064370231,98.46863284154311
Laser1.png,2954.0,1449.171630859375,1.515471353802588,-2.0929117726544733,98.46767930041942
Laser1.png,2955.0,1449.7578125,1.5199212762584926,-2.090332989598271,98.46918970000934
Laser1.png,2956.0,1449.7547607421875,1.524349158657534,-2.0903483414740034,98.46927351693681
Laser1.png,2957.0,1450.0673828125,1.5287889147729847,-2.08897385993972,98.47012164098045
Laser1.png,2958.0,1449.9737548828125,1.5332135246577427,-2.0893878885093407,98.469986217554
Laser1.png,2959.0,1449.88818359375,1.5376383342243567,-2.089766562693905,98.4698702343308
Laser1.png,2960.0,1449.98388671875,1.5420700997302619,-2.089346977673449,98.4701932383492
Laser1.png,2961.0,1449.8765869140625,1.546493989669842,-2.0898213784574238,98.47002461034945
Laser1.png,2962.0,1449.787841796875,1.5509187561421736,-2.090214012276431,98.46990095193134
Laser1.png,2963.0,1449.70458984375,1.5553435390492518,-2.090582351159818,98.46979064997562
Laser1.png,2964.0,1449.0264892578125,1.5597456817315338,-2.093569667169907,98.4682400958775
Laser1.png,2965.0,1449.5792236328125,1.5641950226540546,-2.091138092617137,98.4696695556027
Laser1.png,2966.0,1448.960693359375,1.568599135175249,-2.093863067818158,98.46826326418127
Laser1.png,2967.0,1449.5450439453125,1.5730498288762447,-2.091292261119737,98.46976929484454
Laser1.png,2968.0,1448.95556640625,1.5774551288651868,-2.0938894263958763,98.46843329156081
Laser1.png,2969.0,1448.944580078125,1.5818828104443143,-2.093939589249058,98.46849796699921
Laser1.png,2970.0,1448.3441162109375,1.5862873214234918,-2.0965850885286668,98.46713537569929
Laser1.png,2971.0,1447.7432861328125,1.5906918810902335,-2.099231964925063,98.46577202834503
Laser1.png,2972.0,1447.7081298828125,1.5951185020793648,-2.0993887233714204,98.46577808084989
Laser1.png,2973.0,1448.2767333984375,1.5995688703829791,-2.0968873175325755,98.46724595167046
Laser1.png,2974.0,1447.6317138671875,1.6039713234996704,-2.0997288885381487,98.46577552723137
Laser1.png,2975.0,1447.5455322265625,1.6083959294537995,-2.1001100723150716,98.46565816011957
Laser1.png,2976.0,1447.4676513671875,1.6128208530761536,-2.1004548179562907,98.46556083146032
Laser1.png,2977.0,1448.023681640625,1.6172709743978426,-2.098008906724493,98.4669981890224
Laser1.png,2978.0,1447.388916015625,1.62167374438649,-2.1008053153520376,98.46555259916396
Laser1.png,2979.0,1447.30419921875,1.6260983768452513,-2.1011801522246376,98.4654387218096
Laser1.png,2980.0,1447.3040771484375,1.6305263898918818,-2.1011826419820623,98.46552961239766
Laser1.png,2981.0,1447.843994140625,1.6349761210101288,-2.0988076242058327,98.46692798821344
Laser1.png,2982.0,1447.787353515625,1.6394019319058868,-2.099058833281778,98.46688209968724
Laser1.png,2983.0,1447.7860107421875,1.6438299722118432,-2.0990667596308956,98.46697000208164
Laser1.png,2984.0,1447.8009033203125,1.6482586796080256,-2.0990030788144742,98.46709728435285
Laser1.png,2985.0,1447.8348388671875,1.6526881731955503,-2.0988554631305174,98.46727072612593
Laser1.png,2986.0,1447.8836669921875,1.657118288072471,-2.098642403014267,98.46748015886423
Laser1.png,2987.0,1447.35986328125,1.6615250282359701,-2.1009502660416155,98.46630322924976
Laser1.png,2988.0,1447.39892578125,1.6659547186249164,-2.1007801761177385,98.46648903031736
Laser1.png,2989.0,1446.9052734375,1.6703625467535297,-2.102955295758408,98.4653850989338
Laser1.png,2990.0,1445.809326171875,1.6747454763431462,-2.1077816216379808,98.46282315042828
Laser1.png,2991.0,1445.5482177734375,1.679162641823358,-2.1089329833382244,98.46228222363992
Laser1.png,2992.0,1446.14111328125,1.6836151106500357,-2.1063248589912447,98.46380880663382
Laser1.png,2993.0,1445.8582763671875,1.68803136925531,-2.107571949906919,98.46321523389648
Laser1.png,2994.0,1445.9154052734375,1.6924617229710643,-2.1073223007891246,98.46344478638323
Laser1.png,2995.0,1445.989501953125,1.6968928034434656,-2.1069981486707254,98.4637153119728
Laser1.png,2996.0,1446.5245361328125,1.7013433735573773,-2.10464482901599,98.46510177674573
Laser1.png,2997.0,1446.8076171875,1.7057833194240597,-2.103400504857823,98.46587835083723
Laser1.png,2998.0,1446.8397216796875,1.7102127815832175,-2.103261056249443,98.46604730211273
Laser1.png,2999.0,1446.9083251953125,1.71464398052969,-2.1029609945432233,98.46630458648734
Laser1.png,3000.0,1447.233642578125,1.7190858695793365,-2.1015308283847034,98.4671833675458
Laser1.png,3001.0,1447.2906494140625,1.7235164690085754,-2.101281698968343,98.46741263944666
Laser1.png,3002.0,1447.3304443359375,1.7279463560243307,-2.1011085259448157,98.46760013954245
Laser1.png,3003.0,1447.3514404296875,1.7323756453176176,-2.101017836245177,98.46774228204804
Laser1.png,3004.0,1447.3443603515625,1.736803562875867,-2.101050962797689,98.46781632809478
Laser1.png,3005.0,1447.3594970703125,1.7412326225747707,-2.100986196377699,98.46794421451598
Laser1.png,3006.0,1447.344970703125,1.7456602359645348,-2.1010521353227234,98.46800021564069
Laser1.png,3007.0,1447.3682861328125,1.7500894828034843,-2.1009514744713194,98.46814783889384
Laser1.png,3008.0,1449.0272216796875,1.7545894907846478,-2.0936497258683318,98.4722557282852
Laser1.png,3009.0,1449.8800048828125,1.7590550025390705,-2.0898970620977946,98.47441179259796
Laser1.png,3010.0,1450.66162109375,1.7635174406767444,-2.086457544870095,98.47639564082796
Laser1.png,3011.0,1444.153076171875,1.7676631781811123,-2.1151124854049717,98.46072898990637
Laser1.png,3012.0,1443.660400390625,1.7720696513116239,-2.1172829670911155,98.4596275800024
Laser1.png,3013.0,1443.600830078125,1.7764949406963473,-2.117547199038021,98.45957452129821
Laser1.png,3014.0,1443.1102294921875,1.7809015387798948,-2.1197083845125846,98.45847822458202
Laser1.png,3015.0,1442.617431640625,1.7853077558673436,-2.1218794901453046,98.45737646632924
Laser1.png,3016.0,1442.6495361328125,1.7897371554699915,-2.1217400853629957,98.45754539220799
Laser1.png,3017.0,1443.16796875,1.7941880219380808,-2.1194601638175974,98.45889151260803
