X,Y
3099.0,2273.880126953125
3100.0,2274.340087890625
3101.0,2275.0830078125
3102.0,2276.30908203125
3103.0,2277.346923828125
3104.0,2277.683837890625
3105.0,2279.781494140625
3106.0,2279.18115234375
3107.0,2279.990478515625
3108.0,2280.547119140625
3109.0,2279.679443359375
3110.0,2278.94287109375
3111.0,2278.143310546875
3112.0,2278.070556640625
3113.0,2278.039306640625
3114.0,2277.989990234375
3115.0,2277.536865234375
3116.0,2276.638427734375
3117.0,2277.20263671875
3118.0,2276.586669921875
3119.0,2276.0068359375
3120.0,2275.4033203125
3121.0,2274.919189453125
3122.0,2274.72021484375
3123.0,2274.440185546875
3124.0,2273.963134765625
3125.0,2273.800537109375
3126.0,2273.73583984375
3127.0,2273.823486328125
3128.0,2274.068603515625
3129.0,2274.068603515625
3130.0,2274.1494140625
3131.0,2273.865966796875
3132.0,2273.792236328125
3133.0,2274.24609375
3134.0,2274.466064453125
3135.0,2274.26123046875
3136.0,2274.291259765625
3137.0,2274.196533203125
3138.0,2274.542236328125
3139.0,2274.59521484375
3140.0,2273.8603515625
3141.0,2274.120849609375
3142.0,2274.0595703125
3143.0,2274.4306640625
3144.0,2274.36669921875
3145.0,2275.09033203125
3146.0,2275.19580078125
3147.0,2278.09521484375
3148.0,2277.96728515625
3149.0,2278.1025390625
3150.0,2278.244384765625
3151.0,2279.681396484375
3152.0,2279.632568359375
3153.0,2279.447509765625
3154.0,2280.05322265625
3155.0,2280.296875
3156.0,2280.6162109375
3157.0,2280.1884765625
3158.0,2280.216796875
3159.0,2280.52490234375
3160.0,2280.017822265625
3161.0,2280.073974609375
3162.0,2280.0341796875
